manufacture,bssid,ip,idle_time,site_id,rx_rate,ap_mac,psk_id,dual_band,vlan_id,num_locating_aps,uptime,ssid,rx_pkts,proto,tx_retries,hostname,tx_bps,key_mgmt,channel,rssi,username,family,map_id,airwatch,rx_retries,band,mac,snr,is_guest,tx_bytes,annotation,tx_rate,rx_bps,_id,tx_pkts,rx_bytes,_ttl,ap_id,y,x,model,wlan_id,os,last_seen
LG Electronics (Mobile Communications),5c5b352b7311,192.168.101.7,5,28876abf-a7eb-499b-ab62-9af6e5a3e437,18.0,5c5b352f5bf8,,False,100,1,4278,DATA_TRANSFER_NETWORK,14787,ac,3047,android-5f9c936684656659,0,WPA2-PSK/CCMP,52,-59,,,4269b61d-068e-4287-9d4b-c6b27b71760c,,329,5,0057c1cf6828,33,False,24469222,unknown,200.0,0,0057c1cf6828,20334,4675921,258,00000000-0000-0000-1000-5c5b352f5bf8,566.0482961511143,1058.0435441734098,,b29415a8-7155-4027-9355-f01d07482012,Linux,1542757016
Yulong Computer Telecommunication Scientific (Shenzhen) Co.,5c5b352b71f1,192.168.102.37,10,28876abf-a7eb-499b-ab62-9af6e5a3e437,18.0,5c5b352f5bda,,False,100,1,355268,PRODUCT_DEMO_NETWORK,50598,ac,1478,android-351de90100dcf83f,0,WPA2-PSK/CCMP,149,-54,,,4269b61d-068e-4287-9d4b-c6b27b71760c,,727,5,54dc1de1b722,38,False,50422767,unknown,78.0,0,54dc1de1b722,43189,9304540,258,00000000-0000-0000-1000-5c5b352f5bda,486.24284427904155,1601.382583287351,,84281ac7-4321-4db9-a893-bb520b976717,Nougat,1542757012
Apple,5c5b352b7401,192.168.100.231,45,28876abf-a7eb-499b-ab62-9af6e5a3e437,18.0,5c5b352f5c11,,False,100,1,27113,DATA_TRANSFER_NETWORK,1284,ac,49,iPhone,0,WPA2-PSK/CCMP,161,-69,,iPhone,4269b61d-068e-4287-9d4b-c6b27b71760c,,332,5,8c8ef242663d,21,False,88078,unknown,270.0,0,8c8ef242663d,447,81444,255,00000000-0000-0000-1000-5c5b352f5c11,81.24025717665438,1091.6553923754138,6s,b29415a8-7155-4027-9355-f01d07482012,12.0.1,1542757023
Apple,5c5b352b7401,192.168.100.243,1,28876abf-a7eb-499b-ab62-9af6e5a3e437,18.0,5c5b352f5c11,,False,100,1,91,DATA_TRANSFER_NETWORK,450,ac,148,iPhone,1776,WPA2-PSK/CCMP,161,-81,,iPhone,4269b61d-068e-4287-9d4b-c6b27b71760c,,88,5,38539c4a30e3,9,False,66831,unknown,150.0,3763,38539c4a30e3,239,75271,255,00000000-0000-0000-1000-5c5b352f5c11,51.86570654501552,848.4005641553795,XS Max,b29415a8-7155-4027-9355-f01d07482012,12.0,1542757023
Apple,5c5b352b7401,192.168.101.4,18,28876abf-a7eb-499b-ab62-9af6e5a3e437,200.0,5c5b352f5c11,,False,100,1,9193,DATA_TRANSFER_NETWORK,51866,ac,2416,Jimmys-iPhone,0,WPA2-PSK/CCMP,161,-67,,iPhone,4269b61d-068e-4287-9d4b-c6b27b71760c,,1011,5,80b03d85edfa,23,False,132872030,unknown,180.0,0,80b03d85edfa,73632,21676352,255,00000000-0000-0000-1000-5c5b352f5c11,522.6271489532453,914.5208939404772,X,b29415a8-7155-4027-9355-f01d07482012,12.1,1542757023
QCOM TECHNOLOGY INC.,5c5b352b7401,192.168.103.43,5,28876abf-a7eb-499b-ab62-9af6e5a3e437,18.0,5c5b352f5c11,,False,100,1,179574,DATA_TRANSFER_NETWORK,216236,ac,13228,Touch2-7004179,0,WPA2-PSK/CCMP,161,-50,,,4269b61d-068e-4287-9d4b-c6b27b71760c,,11998,5,000df0c6a31c,40,False,176349082,unknown,180.0,0,000df0c6a31c,149108,132853239,255,00000000-0000-0000-1000-5c5b352f5c11,418.8922258819836,1009.3722152795153,,b29415a8-7155-4027-9355-f01d07482012,Windows 10,1542757023
Apple,5c5b352b7401,192.168.100.157,20,28876abf-a7eb-499b-ab62-9af6e5a3e437,150.0,5c5b352f5c11,,False,100,1,267298,DATA_TRANSFER_NETWORK,20689410,ac,93407,Paiges-iphone,0,WPA2-PSK/CCMP,161,-78,,iPhone,4269b61d-068e-4287-9d4b-c6b27b71760c,,169564,5,d0c5f36624c1,12,False,2530837217,unknown,200.0,0,d0c5f36624c1,19821397,54824867666,255,00000000-0000-0000-1000-5c5b352f5c11,-25.37966415431068,1289.125596723123,7+,b29415a8-7155-4027-9355-f01d07482012,12.1,1542757023
Apple,5c5b352b71f2,10.120.140.33,84,28876abf-a7eb-499b-ab62-9af6e5a3e437,18.0,5c5b352f5bda,,False,1,1,8599,REMO,1374,n,56,WAKEN8523IPM101,0,WPA2-EAP-FT/CCMP,149,-54,WAKEN8523IPM101,iPad,4269b61d-068e-4287-9d4b-c6b27b71760c,,6,5,2c1f23b2f18f,38,False,240406,unknown,144.4,0,2c1f23b2f18f,631,279541,249,00000000-0000-0000-1000-5c5b352f5bda,358.0416104365537,1567.1483698637815,Mini 2 + LTE,e84252b0-0b7f-468e-bbc1-b06636aa1b8f,11.4.1,1542757012
Apple,5c5b352b71f2,10.120.140.29,82,28876abf-a7eb-499b-ab62-9af6e5a3e437,18.0,5c5b352f5bda,,False,1,1,22939,REMO,61104,ac,5587,WAKEN8523IPM104,0,WPA2-EAP-FT/CCMP,149,-50,WAKEN8523IPM104,iPad,4269b61d-068e-4287-9d4b-c6b27b71760c,,1074,5,9c84bf44669e,42,False,72186289,unknown,156.0,0,9c84bf44669e,58082,17714991,248,00000000-0000-0000-1000-5c5b352f5bda,395.3328138795024,1586.061381246905,Mini 4 + Cellular,e84252b0-0b7f-468e-bbc1-b06636aa1b8f,12.1,1542757012
manufacture,bssid,ip,idle_time,site_id,rx_rate,ap_mac,psk_id,dual_band,vlan_id,num_locating_aps,uptime,ssid,rx_pkts,proto,tx_retries,hostname,tx_bps,key_mgmt,channel,rssi,username,family,map_id,airwatch,rx_retries,band,mac,snr,is_guest,tx_bytes,annotation,tx_rate,rx_bps,_id,tx_pkts,rx_bytes,_ttl,ap_id,y,x,model,wlan_id,os,last_seen
Apple,5c5b35372fd3,10.122.43.57,13,44a479b8-c32f-4326-b2ad-39c79e4e7ac7,18.0,5c5b353eea4c,,False,1,1,26723,REMO,2147,ac,520,CAMOU4468IPM105,0,WPA2-EAP-FT/CCMP,149,-62,CAMOU4468IPM105,iPad,d8921b45-ec53-4c90-b34d-77cc4ce0671e,,314,5,9c84bf48fd8c,30,False,429178,unknown,130.0,0,9c84bf48fd8c,1147,356277,294,00000000-0000-0000-1000-5c5b353eea4c,448.4484537634077,523.399079332268,Mini 4 + Cellular,1bf4d27b-f09f-4c74-a3bc-dddfeb95f2b3,12.0.1,1542758847
Apple,5c5b35372a93,10.122.43.25,2,44a479b8-c32f-4326-b2ad-39c79e4e7ac7,18.0,5c5b353ee9c0,,False,1,1,198,REMO,964,ac,57,iPad,142592,WPA2-EAP-FT/CCMP,64,-53,CAMOU4468IPM101,iPad,d8921b45-ec53-4c90-b34d-77cc4ce0671e,,37,5,9c84bf40f697,39,False,504022,unknown,173.3,14864,9c84bf40f697,787,330802,294,00000000-0000-0000-1000-5c5b353ee9c0,292.3673125187261,758.19932939477,Mini 4 + Cellular,1bf4d27b-f09f-4c74-a3bc-dddfeb95f2b3,12.0.1,1542758849
Murata Manufacturing Co.,5c5b35372af1,192.168.102.70,24,44a479b8-c32f-4326-b2ad-39c79e4e7ac7,216.5,5c5b353ee9ca,,False,100,1,46995,DATA_TRANSFER_NETWORK,126081,ac,55948,Galaxy-S9,0,WPA2-PSK/CCMP,36,-61,,,d8921b45-ec53-4c90-b34d-77cc4ce0671e,,4279,5,8c45001a9195,31,False,545281952,unknown,173.2,0,8c45001a9195,198576,23094284,285,00000000-0000-0000-1000-5c5b353ee9ca,348.18978124898257,988.1448608067229,,312c05b9-8ea5-4622-b4ee-22cfb656a86c,Linux,1542758818
Apple,5c5b35372a93,10.122.43.48,16,44a479b8-c32f-4326-b2ad-39c79e4e7ac7,18.0,5c5b353ee9c0,,False,1,1,14000,REMO,18526,ac,986,CAMOU4468IPM102,0,WPA2-EAP-FT/CCMP,64,-58,CAMOU4468IPM102,iPad,d8921b45-ec53-4c90-b34d-77cc4ce0671e,,327,5,9c84bf48e9e0,34,False,22222285,unknown,156.0,0,9c84bf48e9e0,17885,4460576,282,00000000-0000-0000-1000-5c5b353ee9c0,292.42279519990336,853.2741838587931,Mini 4 + Cellular,1bf4d27b-f09f-4c74-a3bc-dddfeb95f2b3,12.1,1542758849
Apple,5c5b35372fd3,10.122.43.51,48,44a479b8-c32f-4326-b2ad-39c79e4e7ac7,18.0,5c5b353eea4c,,False,1,1,14213,REMO,2541,n,153,CAMOU4468INV01,0,WPA2-EAP-FT/CCMP,149,-70,CAMOU4468INV01,iPhone,d8921b45-ec53-4c90-b34d-77cc4ce0671e,,9,5,08740259e6a9,22,False,2777435,unknown,72.2,0,08740259e6a9,2473,331595,280,00000000-0000-0000-1000-5c5b353eea4c,552.4410245777439,526.5203390790066,5s Americas,1bf4d27b-f09f-4c74-a3bc-dddfeb95f2b3,12.0.1,1542758847
Apple,5c5b35372fd3,10.122.43.30,10,44a479b8-c32f-4326-b2ad-39c79e4e7ac7,18.0,5c5b353eea4c,,False,1,1,14534,REMO,1534,ac,18,CAMOU4468IPM103,0,WPA2-EAP-FT/CCMP,149,-57,CAMOU4468IPM103,iPad,d8921b45-ec53-4c90-b34d-77cc4ce0671e,,184,5,9c84bf3c5cd5,35,False,370734,unknown,156.0,0,9c84bf3c5cd5,915,306859,280,00000000-0000-0000-1000-5c5b353eea4c,343.08540648560273,413.9293884042387,Mini 4 + Cellular,1bf4d27b-f09f-4c74-a3bc-dddfeb95f2b3,12.0.1,1542758847
Apple,5c5b35372e82,192.168.102.233,4,44a479b8-c32f-4326-b2ad-39c79e4e7ac7,173.3,5c5b353eea29,,False,100,1,1906661,PRODUCT_DEMO_NETWORK,225782,ac,19635,iPad,0,WPA2-PSK/CCMP,161,-48,,iPad,d8921b45-ec53-4c90-b34d-77cc4ce0671e,,281,5,8489ad3b19cf,44,False,311388371,unknown,156.0,0,8489ad3b19cf,184276,33225206,279,00000000-0000-0000-1000-5c5b353eea29,226.02920069630173,1070.8849804304432,"Pro 9.7""",8d977dd7-395f-4454-a90e-a2163c3aaa8e,9.3,1542758838
LG Electronics (Mobile Communications),5c5b35372e82,192.168.103.108,12,44a479b8-c32f-4326-b2ad-39c79e4e7ac7,18.0,5c5b353eea29,,False,100,1,687036,PRODUCT_DEMO_NETWORK,452977,ac,709,android-267b0f737818d3ff,0,WPA2-PSK/CCMP,161,-55,,,d8921b45-ec53-4c90-b34d-77cc4ce0671e,,7303,5,48605f66a3b5,37,False,437344960,unknown,156.0,0,48605f66a3b5,332315,74501321,272,00000000-0000-0000-1000-5c5b353eea29,204.53207056264452,1124.56008754101,,8d977dd7-395f-4454-a90e-a2163c3aaa8e,Linux,1542758838
Samsung Electronics Co.,5c5b35372ae1,192.168.103.130,0,44a479b8-c32f-4326-b2ad-39c79e4e7ac7,144.4,5c5b353ee9ca,,False,100,1,577717,DATA_TRANSFER_NETWORK,1189416,n,35239,,199,WPA2-PSK/CCMP,6,-39,,,d8921b45-ec53-4c90-b34d-77cc4ce0671e,,21745,24,00c3f435c88a,48,False,561050829,unknown,144.4,2094,00c3f435c88a,718428,194254345,263,00000000-0000-0000-1000-5c5b353ee9ca,326.96065256552066,1056.1809532457414,,312c05b9-8ea5-4622-b4ee-22cfb656a86c,,1542758818
Murata Manufacturing Co.,5c5b35372af1,192.168.102.73,0,44a479b8-c32f-4326-b2ad-39c79e4e7ac7,216.5,5c5b353ee9ca,,False,100,1,46985,DATA_TRANSFER_NETWORK,193919,ac,31728,Galaxy-Note9,519,WPA2-PSK/CCMP,36,-47,,,d8921b45-ec53-4c90-b34d-77cc4ce0671e,,10295,5,449160e3bea4,45,False,803303596,unknown,173.2,807,449160e3bea4,292457,34034888,256,00000000-0000-0000-1000-5c5b353ee9ca,334.42675820381174,1051.6558763789326,,312c05b9-8ea5-4622-b4ee-22cfb656a86c,Linux,1542758818
Samsung Electronics Co.,5c5b35372af1,192.168.103.44,16,44a479b8-c32f-4326-b2ad-39c79e4e7ac7,6.0,5c5b353ee9ca,,False,100,1,46986,DATA_TRANSFER_NETWORK,129949,ac,7518,Galaxy-Tab-S4,0,WPA2-PSK/CCMP,36,-41,,,d8921b45-ec53-4c90-b34d-77cc4ce0671e,,2300,5,58b10f0639ca,51,False,785514212,unknown,173.3,0,58b10f0639ca,284809,31546215,251,00000000-0000-0000-1000-5c5b353ee9ca,309.98821643945786,1058.9451967748985,,312c05b9-8ea5-4622-b4ee-22cfb656a86c,Linux,1542758818
Apple,5c5b35372af1,192.168.102.204,40,44a479b8-c32f-4326-b2ad-39c79e4e7ac7,173.2,5c5b353ee9ca,,False,100,1,169758,DATA_TRANSFER_NETWORK,25872,ac,2093,iPhone,0,WPA2-PSK/CCMP,36,-53,,iPhone,d8921b45-ec53-4c90-b34d-77cc4ce0671e,,45,5,d81c79f3aedb,39,False,10849161,unknown,173.2,0,d81c79f3aedb,16137,4110861,251,00000000-0000-0000-1000-5c5b353ee9ca,336.2042778222319,1069.2287952781055,,312c05b9-8ea5-4622-b4ee-22cfb656a86c,12.0,1542758818
Samsung Electronics Co.,5c5b35372af1,192.168.103.195,2,44a479b8-c32f-4326-b2ad-39c79e4e7ac7,6.0,5c5b353ee9ca,,False,100,1,134,DATA_TRANSFER_NETWORK,1202,n,437,android-c426fe237f054b3a,27098,WPA2-PSK/CCMP,36,-36,,,d8921b45-ec53-4c90-b34d-77cc4ce0671e,,35,5,382de8e217bc,56,False,527419,unknown,72.2,11158,382de8e217bc,975,286967,15,00000000-0000-0000-1000-5c5b353ee9ca,318.6358894237646,1061.997988532099,,312c05b9-8ea5-4622-b4ee-22cfb656a86c,Lollipop,1542758574
LG Electronics (Mobile Communications),5c5b35373542,192.168.100.83,3,6cca9f67-b558-4f9b-8b0d-554af61d41bb,18.0,5c5b353eeadd,,False,100,1,3071866,PRODUCT_DEMO_NETWORK,2262368,ac,387697,android-39b05b2301c441e9,0,WPA2-PSK/CCMP,36,-66,,,5894082b-c38d-4bc9-a929-f84a3af5641e,,65353,5,08d46ab52223,26,False,5271202929,unknown,86.6,0,08d46ab52223,4360655,459596085,299,00000000-0000-0000-1000-5c5b353eeadd,360.0428960055043,366.0420355665896,,8d977dd7-395f-4454-a90e-a2163c3aaa8e,Linux,1542758824
Murata Manufacturing Co.,5c5b35372a62,192.168.100.101,1,6cca9f67-b558-4f9b-8b0d-554af61d41bb,173.3,5c5b353ee9bb,,False,100,1,47011,PRODUCT_DEMO_NETWORK,48423,ac,6962,Galaxy-S8,4590,WPA2-PSK/CCMP,161,-61,,,5894082b-c38d-4bc9-a929-f84a3af5641e,,3934,5,b072bfdfdf04,31,False,22779979,unknown,173.3,5373,b072bfdfdf04,25654,11275486,296,00000000-0000-0000-1000-5c5b353ee9bb,247.35306021425848,202.63116272309531,,8d977dd7-395f-4454-a90e-a2163c3aaa8e,Nougat,1542758856
Apple,5c5b35373993,10.121.46.28,65,6cca9f67-b558-4f9b-8b0d-554af61d41bb,18.0,5c5b353eeb50,,False,1,1,41644,REMO,3978,ac,130,CASAN8894IPM112,0,WPA2-EAP-FT/CCMP,64,-46,CASAN8894IPM112,iPad,5894082b-c38d-4bc9-a929-f84a3af5641e,,461,5,9c84bf498a15,46,False,1477917,unknown,130.0,0,9c84bf498a15,2322,804808,295,00000000-0000-0000-1000-5c5b353eeb50,134.62949478853383,325.6381926540902,Mini 4 + Cellular,1bf4d27b-f09f-4c74-a3bc-dddfeb95f2b3,12.0.1,1542758860
Apple,5c5b35373993,10.121.46.29,56,6cca9f67-b558-4f9b-8b0d-554af61d41bb,18.0,5c5b353eeb50,,False,1,1,20135,REMO,2075,ac,7,CASAN8894IPM110,0,WPA2-EAP-FT/CCMP,64,-46,CASAN8894IPM110,iPad,5894082b-c38d-4bc9-a929-f84a3af5641e,,216,5,9c84bf492378,46,False,577071,unknown,156.0,0,9c84bf492378,1122,388116,293,00000000-0000-0000-1000-5c5b353eeb50,137.16342365827026,331.4644513043373,Mini 4 + Cellular,1bf4d27b-f09f-4c74-a3bc-dddfeb95f2b3,12.1,1542758860
Apple,5c5b35373992,192.168.101.155,73,6cca9f67-b558-4f9b-8b0d-554af61d41bb,156.0,5c5b353eeb50,,False,100,1,30120,PRODUCT_DEMO_NETWORK,32081,ac,1446,iPad,0,WPA2-PSK/CCMP,64,-52,,iPad,5894082b-c38d-4bc9-a929-f84a3af5641e,,55,5,08e689bcf408,40,False,32377710,unknown,173.3,0,08e689bcf408,27720,7938769,293,00000000-0000-0000-1000-5c5b353eeb50,122.05961079406312,329.21517409498637,"Pro 10.5""+Cell",8d977dd7-395f-4454-a90e-a2163c3aaa8e,11.4.1,1542758860
Apple,5c5b35373993,10.121.46.50,57,6cca9f67-b558-4f9b-8b0d-554af61d41bb,18.0,5c5b353eeb50,,False,1,1,9381,REMO,713,ac,8,CASAN8894IPM105,0,WPA2-EAP-FT/CCMP,64,-47,CASAN8894IPM105,iPad,5894082b-c38d-4bc9-a929-f84a3af5641e,,109,5,203caef1b69c,45,False,85417,unknown,144.4,0,203caef1b69c,300,64560,293,00000000-0000-0000-1000-5c5b353eeb50,163.079758942297,339.3760743676761,Mini 4 + Cellular,1bf4d27b-f09f-4c74-a3bc-dddfeb95f2b3,12.0.1,1542758860
Apple,5c5b35373993,10.121.46.60,15,6cca9f67-b558-4f9b-8b0d-554af61d41bb,18.0,5c5b353eeb50,,False,1,1,26833,REMO,18835,ac,574,CASAN8894IPM101,0,WPA2-EAP-FT/CCMP,64,-59,CASAN8894IPM101,iPad,5894082b-c38d-4bc9-a929-f84a3af5641e,,679,5,203caef1e63c,33,False,9344472,unknown,156.0,0,203caef1e63c,13159,11516579,293,00000000-0000-0000-1000-5c5b353eeb50,154.66360139277097,377.65095566110654,Mini 4 + Cellular,1bf4d27b-f09f-4c74-a3bc-dddfeb95f2b3,12.1,1542758860
Apple,5c5b35373993,10.121.46.40,43,6cca9f67-b558-4f9b-8b0d-554af61d41bb,18.0,5c5b353eeb50,,False,1,1,8199,REMO,691,ac,3,CASAN8894IPM102,0,WPA2-EAP-FT/CCMP,64,-44,CASAN8894IPM102,iPad,5894082b-c38d-4bc9-a929-f84a3af5641e,,93,5,9c84bf474ea0,48,False,73220,unknown,173.3,0,9c84bf474ea0,245,62719,293,00000000-0000-0000-1000-5c5b353eeb50,155.57625916522812,312.1238259849835,Mini 4 + Cellular,1bf4d27b-f09f-4c74-a3bc-dddfeb95f2b3,12.0.1,1542758860
Apple,5c5b35373993,10.121.46.57,76,6cca9f67-b558-4f9b-8b0d-554af61d41bb,18.0,5c5b353eeb50,,False,1,1,12624,REMO,36839,ac,4430,CASAN8894IPM107,0,WPA2-EAP-FT/CCMP,64,-49,CASAN8894IPM107,iPad,5894082b-c38d-4bc9-a929-f84a3af5641e,,430,5,203caef1b6b1,43,False,56920927,unknown,173.3,0,203caef1b6b1,40154,9271580,293,00000000-0000-0000-1000-5c5b353eeb50,131.58934362815558,330.096218602187,Mini 4 + Cellular,1bf4d27b-f09f-4c74-a3bc-dddfeb95f2b3,12.0.1,1542758860
Apple,5c5b35373993,10.121.46.21,14,6cca9f67-b558-4f9b-8b0d-554af61d41bb,18.0,5c5b353eeb50,,False,1,1,374,REMO,307,ac,0,CASAN8894IPM111,0,WPA2-EAP-FT/CCMP,64,-49,CASAN8894IPM111,iPad,5894082b-c38d-4bc9-a929-f84a3af5641e,,7,5,203caef2af1b,43,False,48510,unknown,173.3,0,203caef2af1b,120,42497,293,00000000-0000-0000-1000-5c5b353eeb50,144.60283183890638,309.15019495472046,Mini 4 + Cellular,1bf4d27b-f09f-4c74-a3bc-dddfeb95f2b3,12.0.1,1542758860
Apple,5c5b35373993,10.121.46.20,56,6cca9f67-b558-4f9b-8b0d-554af61d41bb,18.0,5c5b353eeb50,,False,1,1,41646,REMO,4473,ac,32,CASAN8894IPM109,0,WPA2-EAP-FT/CCMP,64,-45,CASAN8894IPM109,iPad,5894082b-c38d-4bc9-a929-f84a3af5641e,,495,5,9c84bf498ddf,47,False,1788271,unknown,173.3,0,9c84bf498ddf,2916,893997,293,00000000-0000-0000-1000-5c5b353eeb50,142.93395566143536,335.9458895869546,Mini 4 + Cellular,1bf4d27b-f09f-4c74-a3bc-dddfeb95f2b3,12.0.1,1542758860
Apple,5c5b35372a63,10.121.46.55,65,6cca9f67-b558-4f9b-8b0d-554af61d41bb,18.0,5c5b353ee9bb,,False,1,1,45229,REMO,93270,ac,9871,CASAN8894IPM103,0,WPA2-EAP-FT/CCMP,161,-57,CASAN8894IPM103,iPad,5894082b-c38d-4bc9-a929-f84a3af5641e,,1142,5,203caef2eab2,35,False,149072454,unknown,173.3,0,203caef2eab2,100440,24011226,289,00000000-0000-0000-1000-5c5b353ee9bb,267.3389136002295,100.99285621885485,Mini 4 + Cellular,1bf4d27b-f09f-4c74-a3bc-dddfeb95f2b3,12.0.1,1542758856
Apple,5c5b35372a63,10.121.46.31,0,6cca9f67-b558-4f9b-8b0d-554af61d41bb,173.3,5c5b353ee9bb,,False,1,1,16547,REMO,135007,ac,13912,CASAN8894IPM108,0,WPA2-EAP-FT/CCMP,161,-57,CASAN8894IPM108,iPad,5894082b-c38d-4bc9-a929-f84a3af5641e,,1312,5,203caef08b6b,35,False,160810766,unknown,156.0,1479,203caef08b6b,136540,43310014,289,00000000-0000-0000-1000-5c5b353ee9bb,263.49651300425455,120.91800684461023,Mini 4 + Cellular,1bf4d27b-f09f-4c74-a3bc-dddfeb95f2b3,12.0.1,1542758856
LG Electronics (Mobile Communications),5c5b35372a62,192.168.100.86,17,6cca9f67-b558-4f9b-8b0d-554af61d41bb,18.0,5c5b353ee9bb,,False,100,1,1599113,PRODUCT_DEMO_NETWORK,996745,ac,18512,android-5e0fe614241dbbfb,0,WPA2-PSK/CCMP,161,-74,,,5894082b-c38d-4bc9-a929-f84a3af5641e,,19283,5,08d46ad34a15,18,False,740222056,unknown,78.0,0,08d46ad34a15,853781,236719793,289,00000000-0000-0000-1000-5c5b353ee9bb,324.4831312418457,290.98701165213595,,8d977dd7-395f-4454-a90e-a2163c3aaa8e,Linux,1542758856
Apple,5c5b35372a62,192.168.101.173,1,6cca9f67-b558-4f9b-8b0d-554af61d41bb,173.2,5c5b353ee9bb,,False,100,1,396,PRODUCT_DEMO_NETWORK,1541,ac,541,Yasmin,803,WPA2-PSK/CCMP,161,-67,,iPhone,5894082b-c38d-4bc9-a929-f84a3af5641e,,66,5,d4a33d3a55f4,25,False,3844240,unknown,173.3,1443,d4a33d3a55f4,1837,317191,289,00000000-0000-0000-1000-5c5b353ee9bb,297.25318409983197,131.71667498240905,X,8d977dd7-395f-4454-a90e-a2163c3aaa8e,12.1,1542758856
Apple,5c5b35372a63,10.121.46.41,55,6cca9f67-b558-4f9b-8b0d-554af61d41bb,18.0,5c5b353ee9bb,,False,1,1,16549,REMO,23255,ac,2789,CASAN8894IPM106,0,WPA2-EAP-FT/CCMP,161,-59,CASAN8894IPM106,iPad,5894082b-c38d-4bc9-a929-f84a3af5641e,,325,5,203caef1b6ba,33,False,36871805,unknown,156.0,0,203caef1b6ba,26296,6266985,289,00000000-0000-0000-1000-5c5b353ee9bb,229.56005634325152,83.23405816540166,Mini 4 + Cellular,1bf4d27b-f09f-4c74-a3bc-dddfeb95f2b3,12.0.1,1542758856
Apple,5c5b35372a63,10.121.46.52,53,6cca9f67-b558-4f9b-8b0d-554af61d41bb,18.0,5c5b353ee9bb,,False,1,1,27303,REMO,3206,ac,35,CASAN8894IPM104,0,WPA2-EAP-FT/CCMP,161,-56,CASAN8894IPM104,iPad,5894082b-c38d-4bc9-a929-f84a3af5641e,,313,5,203caef2ea9a,36,False,1639940,unknown,173.3,0,203caef2ea9a,2185,668335,289,00000000-0000-0000-1000-5c5b353ee9bb,211.0783515363418,98.50052458618073,Mini 4 + Cellular,1bf4d27b-f09f-4c74-a3bc-dddfeb95f2b3,12.0.1,1542758856
Apple,5c5b35372a31,192.168.100.185,60,6cca9f67-b558-4f9b-8b0d-554af61d41bb,18.0,5c5b353ee9b6,,False,100,1,527195,DATA_TRANSFER_NETWORK,406439,ac,198543,iPad,0,WPA2-PSK/CCMP,149,-55,,iPad,5894082b-c38d-4bc9-a929-f84a3af5641e,,1977,5,4c569d1e6b22,37,False,2465782397,unknown,192.5,0,4c569d1e6b22,889122,73116579,285,00000000-0000-0000-1000-5c5b353ee9b6,300.7620184517734,369.32119094869216,,312c05b9-8ea5-4622-b4ee-22cfb656a86c,12.1,1542758817
Apple,5c5b35373542,192.168.101.203,23,6cca9f67-b558-4f9b-8b0d-554af61d41bb,192.5,5c5b353eeadd,,False,100,1,2142377,PRODUCT_DEMO_NETWORK,558864,ac,49532,iPhone,0,WPA2-PSK/CCMP,36,-42,,iPhone,5894082b-c38d-4bc9-a929-f84a3af5641e,,1413,5,b019c6e35357,50,False,1424824963,unknown,192.5,0,b019c6e35357,671360,95952354,283,00000000-0000-0000-1000-5c5b353eeadd,423.7943654495888,419.15192437839283,8,8d977dd7-395f-4454-a90e-a2163c3aaa8e,11.0,1542758824
Apple,5c5b35373001,192.168.101.156,54,6cca9f67-b558-4f9b-8b0d-554af61d41bb,18.0,5c5b353eea51,,False,100,1,13800,DATA_TRANSFER_NETWORK,72925,ac,19690,iPhone,0,WPA2-PSK/CCMP,52,-57,,iPhone,5894082b-c38d-4bc9-a929-f84a3af5641e,,698,5,fc2a9c9d2d89,35,False,151721872,unknown,144.4,0,fc2a9c9d2d89,82674,42014019,279,00000000-0000-0000-1000-5c5b353eea51,175.48813221957573,255.61766720924447,XS Max,312c05b9-8ea5-4622-b4ee-22cfb656a86c,12.0,1542758831
LG Electronics (Mobile Communications),5c5b35372ff1,192.168.101.181,104,6cca9f67-b558-4f9b-8b0d-554af61d41bb,18.0,5c5b353eea51,,False,100,1,1245,DATA_TRANSFER_NETWORK,83539,n,104378,android-19a4a4cd5d86d088,0,WPA2-PSK/CCMP,6,-45,,,5894082b-c38d-4bc9-a929-f84a3af5641e,,7097,24,b81daab1e4e1,40,False,181795073,unknown,72.2,0,b81daab1e4e1,126274,10880661,278,00000000-0000-0000-1000-5c5b353eea51,236.45981682684274,227.57267982514745,,312c05b9-8ea5-4622-b4ee-22cfb656a86c,Nougat,1542758831
OnePlus Technology (Shenzhen) Co.,5c5b35372a31,192.168.103.199,26,6cca9f67-b558-4f9b-8b0d-554af61d41bb,18.0,5c5b353ee9b6,,False,100,1,416942,DATA_TRANSFER_NETWORK,50899,ac,1227,OnePlus_6T,0,WPA2-PSK/CCMP,149,-51,,,5894082b-c38d-4bc9-a929-f84a3af5641e,,476,5,64a2f9dc65c0,41,False,33724571,unknown,156.0,0,64a2f9dc65c0,29375,17509937,277,00000000-0000-0000-1000-5c5b353ee9b6,333.45492301242876,349.10708714210716,,312c05b9-8ea5-4622-b4ee-22cfb656a86c,Linux,1542758817
Samsung Electronics Co.,5c5b35373001,192.168.100.240,26,6cca9f67-b558-4f9b-8b0d-554af61d41bb,18.0,5c5b353eea51,,False,100,1,14701,DATA_TRANSFER_NETWORK,3260,n,31,Galaxy-Tab-A-8,0,WPA2-PSK/CCMP,52,-36,,,5894082b-c38d-4bc9-a929-f84a3af5641e,,63,5,108ee066bc8e,56,False,1885570,unknown,65.0,0,108ee066bc8e,2484,679676,272,00000000-0000-0000-1000-5c5b353eea51,246.1663326275268,207.52067138275208,,312c05b9-8ea5-4622-b4ee-22cfb656a86c,Linux,1542758831
